year,make,model,variant,Body Type,No. of Seats,Build Date,Compliance Date,VIN,Registration No,Registration State,Registration Expiry Date,No. of Plates,No. of Cylinders,Engine Capacity,Fuel Type,Transmission,Indicated Odometer Reading,Odometer Measurement,Exterior Colour,Interior Colour,Key,Spare Key,Owners Manual,Service History,Engine Turns Over,Location,date,bids,price,url
0,Plus,&,Minus Zero Alcohol Moscato NV (24x 250mL) SA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2025-05-02,,0,https://www.grays.com/lot/0219-10735389/wine/plus-minus-zero-alcohol-moscato-nv-24x-250ml-sa
2013,Ford,Kuga,AWD TREND TF Turbo Diesel Automatic Wagon,Wagon,5,2013-11,2014-04,WF0AXXWPMADD77742,No plates,NSW,?,0,4,2,Diesel,Automatic,174912,kilometre,Dark Blue,Black,Yes,No,No,No,Yes,NSW,2025-05-04,7.0,0,https://www.grays.com/lot/0001-10911000/motor-vehicles-motor-cycles/2013-ford-kuga-awd-trend-tf-turbo-diesel-automatic-wagon
2007,Mitsubishi,Outlander,VR-X ZG Automatic Wagon,Wagon,5,2007-10,2008-03,JMFXLCW6W8Z000373,DN82AR,NSW,?,0,6,3,Petrol,Automatic,216016,kilometre,White,Black,Yes,No,Yes,No,Yes,NSW,2025-05-04,,0,https://www.grays.com/lot/0001-10911010/motor-vehicles-motor-cycles/2007-mitsubishi-outlander-vr-x-zg-automatic-wagon
2010,Audi,Q7,3.0 TDI Quattro Turbo Diesel Automatic 7 Seats Wagon,Wagon,7,2010-03,2010-05,WAUZZZ4L9AD026173,BWA04P,NSW,?,0,6,3,Diesel,Automatic,254997,kilometre,Black,Black Leather,Yes,Yes,Yes,Yes,Yes,NSW,2025-05-04,20.0,0,https://www.grays.com/lot/0001-10910998/motor-vehicles-motor-cycles/2010-audi-q7-3-0-tdi-quattro-turbo-diesel-automatic-7-seats-wagon
2015,Ford,Ecosport,Trend BK Manual Wagon,Wagon,5,2015-05,2015-07,MAJBXXMRKBFL43198,DN77KM,NSW,?,0,3,1,Petrol,Manual,181562,kilometre,Black,Grey,Yes,No,Yes,Yes,Yes,NSW,2025-05-04,,0,https://www.grays.com/lot/0001-10911009/motor-vehicles-motor-cycles/2015-ford-ecosport-trend-bk-manual-wagon
1991,Toyota,Landcruiser,GXL (4x4) HDJ80 Diesel Manual Wagon,Wagon,5,1991-07,1991-08,JT711TJ8008003140,?,?,?,2,6,4.2,Diesel,Manual,358133,kilometre,Silver,Grey,Yes,No,Yes,Yes,Yes,QLD,2025-05-04,53.0,0,https://www.grays.com/lot/0001-50711769/motor-vehicles-motor-cycles/1991-toyota-landcruiser-gxl-4x4-hdj80-diesel-manual-wagon
2013,Hyundai,i40,Active VF Automatic Sedan,Sedan,5,2013-10,2013-11,KMHLB41DMEU044824,CZ28SX,NSW,?,0,4,2,Petrol,Automatic,239820,kilometre,Silver,Black,Yes,No,Yes,Yes,Yes,NSW,2025-05-04,,0,https://www.grays.com/lot/0001-10910984/motor-vehicles-motor-cycles/2013-hyundai-i40-active-vf-automatic-sedan
2014,Isuzu,D-MAX,4X2 SX Hi-Ride Turbo Diesel Automatic Cab Chassis,Cab Chassis,2,2014-05,2015-07,MPATFR85JFT000078,CU51FC,NSW,?,0,4,3,Diesel,Automatic,269676,kilometre,White,Black,Yes,Yes,Yes,Yes,Yes,NSW,2025-05-04,33.0,0,https://www.grays.com/lot/0001-10910990/motor-vehicles-motor-cycles/2014-isuzu-d-max-4x2-sx-hi-ride-turbo-diesel-automatic-cab-chassis
2013,Toyota,Hiace,(import) Automatic 8 Seats Van,?,8,2013-02,2023-05,6U90TRH2140031115,?,?,?,0,4,2.7,Petrol,Automatic - 4 Speed,207290,kilometre,Silver,Black,Yes,Yes,Yes,No,Yes,QLD,2025-05-04,79.0,0,https://www.grays.com/lot/0001-50711782/motor-vehicles-motor-cycles/2013-toyota-hiace-import-automatic-8-seats-van
2011,Audi,A1,1.4 TFSI SPORT 8X Automatic Hatchback,Hatchback,4,2011-07,2012-04,WAUZZZ8X6CB013229,AMD792,VIC,17-04-2025,2,4,1.4,Petrol,Automatic,171726,kilometre,Silver,Black,Yes,Yes,Yes,Yes,Yes,VIC,2025-05-04,,0,https://www.grays.com/lot/0001-21047977/motor-vehicles-motor-cycles/2011-audi-a1-1-4-tfsi-sport-8x-automatic-hatchback
2011,Volkswagen,Amarok,TDi 400 Trendline (4x4) 2H T/Diesel Manual Dual Cab,Dual Cab,5,2011-05,2012-02,WV1ZZZ2HZB8070074,CEI06N,NSW,?,0,4,2,Diesel,Manual,197674,kilometre,Dark Grey,Grey,Yes,Yes,Yes,Yes,Yes,NSW,2025-05-04,,0,https://www.grays.com/lot/0001-10911008/motor-vehicles-motor-cycles/2011-volkswagen-amarok-tdi-400-trendline-4x4-2h-t-diesel-manual-dual-cab
1990,NISSAN,PULSAR,Q Automatic Hatch,?,5,1990-05,1990-05,6F4FXAN13K0R69403,No plates,?,?,0,4,1.8,Petrol,Automatic,63303,kilometre,White,Grey,Yes,Yes,Yes,No,Yes,NSW,2025-05-04,21.0,0,https://www.grays.com/lot/0001-10911004/motor-vehicles-motor-cycles/1990-nissan-pulsar-q-automatic-hatch
1994,Audi,80,2.6E B4 Automatic Sedan,Sedan,5,1994-10,1995-04,WAUZZZ8CZSA065989,DK69GV,NSW,?,?,6,2.6,Petrol,Automatic,130764,kilometre,Maroon,Black,Yes,Yes,Yes,Yes,Yes,NSW,2025-05-04,22.0,0,https://www.grays.com/lot/0001-10348451/motor-vehicles-motor-cycles/1994-audi-80-2-6e-b4-automatic-sedan
2000,Ford,Falcon,XL AUII Automatic Cab Chassis,Cab Chassis,3,2000-04,2000-04,6FPAAAJGCMYG46976,No plates,VIC,?,0,6,4,LPG,Automatic,335242,kilometre,White,Grey,Yes,No,Yes,Yes,Yes,VIC,2025-05-04,,0,https://www.grays.com/lot/0001-21047787/motor-vehicles-motor-cycles/2000-ford-falcon-xl-auii-automatic-cab-chassis
0,Volkswagen,Amarok,TDI550 CORE 2H Turbo Diesel Automatic - 8 Speed Dual Cab,Dual Cab,5,?,2019-08,WV1ZZZ2HZKA031533,EEO74V,NSW,?,0,6,3,Diesel,Automatic - 8 Speed,124215,kilometre,Silver,Black,Yes,Yes,Yes,Yes,Yes,NSW,2025-05-04,110.0,0,https://www.grays.com/lot/0001-10910997/motor-vehicles-motor-cycles/volkswagen-amarok-tdi550-core-2h-turbo-diesel-automatic-8-speed-dual-cab
2014,Mitsubishi,Triton,GLX (4x4) MN Turbo Diesel Automatic Dual Cab,Dual Cab,5,2014-12,2015-01,MMAJRKB40FD024050,DC06HX,NSW,?,0,4,2.5,Diesel,Automatic,195574,kilometre,White,Grey,Yes,Yes,Yes,Yes,Yes,NSW,2025-05-04,94.0,0,https://www.grays.com/lot/0001-10911001/motor-vehicles-motor-cycles/2014-mitsubishi-triton-glx-4x4-mn-turbo-diesel-automatic-dual-cab
0,Nissan,Navara,DUAL CAB RX 4X2 D40 Turbo Diesel Automatic Dual Cab,Dual Cab,5,?,2012-02,MNTVCGD40A0002789,1ZR7WL,VIC,21-05-2025,2,4,2.5,Diesel,Automatic,160901,kilometre,White,Grey,Yes,No,No,No,Yes,VIC,2025-05-04,67.0,0,https://www.grays.com/lot/0001-21047943/motor-vehicles-motor-cycles/nissan-navara-dual-cab-rx-4x2-d40-turbo-diesel-automatic-dual-cab
2008,Chrysler,Grand,Voyager Limited RT T/Diesel Auto 7 Seats People Mover,People Mover,7,2008-09,2009-10,1A8HTH4579B514579,BMD29E,NSW,?,0,4,2.8,Diesel,Automatic,226993,kilometre,Dark Blue,Black Leather,Yes,Yes,Yes,Yes,Yes,NSW,2025-05-04,16.0,0,https://www.grays.com/lot/0001-10910995/motor-vehicles-motor-cycles/2008-chrysler-grand-voyager-limited-rt-t-diesel-auto-7-seats-people-mover
2018,Honda,CR-V,2WD VTi-S RW CVT Wagon,Wagon,5,2018-01,2018-02,MRHRW1850JP062772,YHG95P,NSW,?,0,4,1.5,Petrol,CVT,95047,kilometre,Blue,Black,Yes,No,Yes,Yes,Yes,NSW,2025-05-04,,0,https://www.grays.com/lot/0001-10911018/motor-vehicles-motor-cycles/2018-honda-cr-v-2wd-vti-s-rw-cvt-wagon
2013,Ford,Focus,Ambiente LW II Automatic Hatchback,Hatchback,5,2013-10,2013-11,MPB1XXMXB1DK52139,1ZH1GU,VIC,14-03-2025,2,4,1.6,Petrol,Automatic,138690,kilometre,White,Black,Yes,No,No,No,Yes,VIC,2025-05-04,,0,https://www.grays.com/lot/0001-21047934/motor-vehicles-motor-cycles/2013-ford-focus-ambiente-lw-ii-automatic-hatchback
2013,Volvo,S60,T5 Automatic Sedan,Sedan,5,2013-10,2014-08,YV1FS47HBE2297254,CXZ71Z,NSW,?,?,4,2,Petrol,Automatic,135746,kilometre,White,Black,Yes,No,Yes,Yes,Yes,NSW,2025-05-04,40.0,0,https://www.grays.com/lot/0001-10348446/motor-vehicles-motor-cycles/2013-volvo-s60-t5-automatic-sedan
2005,Land,Rover,Discovery 3 SE Series III Automatic 7 Seats Wagon,Wagon,7,2005-11,2006-03,SALLAAA436A368069,No plates,NSW,?,0,6,4,Petrol,Automatic,264886,kilometre,Silver,Black Leather,Yes,No,No,No,Yes,NSW,2025-05-04,6.0,0,https://www.grays.com/lot/0001-10911020/motor-vehicles-motor-cycles/2005-land-rover-discovery-3-se-series-iii-automatic-7-seats-wagon
2018,LDV,T60,PRO Turbo Diesel Manual Dual Cab,Dual Cab,5,2018-02,2018-05,LSFAM11A9JA051605,DWG26S,NSW,?,0,4,2.8,Diesel,Manual,202141,kilometre,White,Black,Yes,Yes,Yes,Yes,Yes,NSW,2025-05-04,72.0,0,https://www.grays.com/lot/0001-10910993/motor-vehicles-motor-cycles/2018-ldv-t60-pro-turbo-diesel-manual-dual-cab
2004,Suzuki,Grand,Vitara Sports (4x4) Automatic Wagon,Wagon,5,2004-03,2004-04,JSAFTD62V00203203,DYP84Z,NSW,?,0,6,2.5,Petrol,Automatic,260827,kilometre,White,Black,Yes,Yes,Yes,Yes,Yes,NSW,2025-05-04,21.0,0,https://www.grays.com/lot/0001-10911011/motor-vehicles-motor-cycles/2004-suzuki-grand-vitara-sports-4x4-automatic-wagon
2013,Ford,Ranger,XLT 4X4 PX Turbo Diesel Manual Dual Cab,Dual Cab,5,2013-09,2013-10,MNAUMFF50DW222854,No plates,?,?,0,5,3.2,Diesel,Manual,277152,kilometre,Silver,Grey,Yes,No,Yes,Yes,Yes,NSW,2025-05-04,,0,https://www.grays.com/lot/0001-10911017/motor-vehicles-motor-cycles/2013-ford-ranger-xlt-4x4-px-turbo-diesel-manual-dual-cab
2019,Ford,ENDURA,TITANIUM AWD Turbo Diesel Automatic - 8 Speed Wagon,Wagon,5,2019-02,2019-04,2FMTK5KA7KBB63512,EKN88A,NSW,?,0,4,2,Diesel,Automatic - 8 Speed,131036,kilometre,Silver,Black Leather,Yes,Yes,Yes,Yes,Yes,NSW,2025-05-04,,0,https://www.grays.com/lot/0001-10910989/motor-vehicles-motor-cycles/2019-ford-endura-titanium-awd-turbo-diesel-automatic-8-speed-wagon
2011,Jeep,Grand,Cherokee Laredo WK Turbo Diesel Automatic Wagon,Wagon,5,2011-06,2011-08,1J4R24GM7BC740108,1ZG9QQ,VIC,08-06-2025,2,6,3,Diesel,Automatic,278450,kilometre,Black,Black Leather,Yes,No,Yes,Yes,Yes,VIC,2025-05-04,,0,https://www.grays.com/lot/0001-21047941/motor-vehicles-motor-cycles/2011-jeep-grand-cherokee-laredo-wk-turbo-diesel-automatic-wagon
2017,Skoda,Superb,206TSI SPORTLINE NP Automatic Wagon,Wagon,5,2017-08,2017-11,TMBME9NP2J7523901,No plates,?,?,0,4,2,Petrol,Automatic,222233,kilometre,White,Black,Yes,Yes,Yes,Yes,Yes,NSW,2025-05-04,,0,https://www.grays.com/lot/0001-10910988/motor-vehicles-motor-cycles/2017-skoda-superb-206tsi-sportline-np-automatic-wagon
2006,Volkswagen,Golf,GTI A5 Automatic Hatchback,Hatchback,5,2006-05,2006-06,WVWZZZ1KZ6U032101,DWT20Q,NSW,?,0,4,2,Petrol,Automatic,259704,kilometre,Red,Black Leather,Yes,No,Yes,Yes,Yes,NSW,2025-05-04,11.0,0,https://www.grays.com/lot/0001-10910985/motor-vehicles-motor-cycles/2006-volkswagen-golf-gti-a5-automatic-hatchback
2007,Subaru,Tribeca,3.6R Premium B9 Automatic Wagon,Wagon,5,2007-10,2007-11,4S4WXFKU58S013553,WTL561,VIC,28-10-2025,2,6,3.6,Petrol,Automatic,183123,kilometre,Blue,Black Leather,Yes,No,Yes,Yes,Yes,VIC,2025-05-04,,0,https://www.grays.com/lot/0001-21047947/motor-vehicles-motor-cycles/2007-subaru-tribeca-3-6r-premium-b9-automatic-wagon
2018,Toyota,Camry,Ascent ASV70R Automatic Sedan,Sedan,5,2018-03,2018-04,JTNBF3HK103009377,2AG7MU,VIC,29-05-2025,2,4,2.5,Petrol,Automatic,236737,kilometre,White,Black,Yes,No,Yes,Yes,Yes,VIC,2025-05-04,173.0,0,https://www.grays.com/lot/0001-21047944/motor-vehicles-motor-cycles/2018-toyota-camry-ascent-asv70r-automatic-sedan
2011,Volkswagen,Tiguan,132 TSI PACIFIC 5N Automatic Wagon,Wagon,5,2011-11,2012-02,WVGZZZ5NZCW041263,no plates,VIC,?,2,4,2,Petrol,Automatic,187297,kilometre,Gold,Black,Yes,No,No,Yes,Yes,VIC,2025-05-04,,0,https://www.grays.com/lot/0001-21047905/motor-vehicles-motor-cycles/2011-volkswagen-tiguan-132-tsi-pacific-5n-automatic-wagon
0,Nissan,Navara,4X2 ST D40 Turbo Diesel Manual Dual Cab,Dual Cab Chassis,5,2012-12,2013-04,VSKCVAD40A0510868,1BH9RN,VIC,17-03-2025,2,4,2.5,Diesel,Manual,353544,kilometre,White,Black,Yes,No,Yes,No,Yes,VIC,2025-05-04,,0,https://www.grays.com/lot/0001-21047864/motor-vehicles-motor-cycles/nissan-navara-4x2-st-d40-turbo-diesel-manual-dual-cab
2012,Toyota,Rav,4 CV (4x4) Automatic Wagon,Wagon,5,2012-01,2012-2,JTMBD33VX05291955,CVA39F,NSW,?,0,4,2.4,Petrol,Automatic,181975,kilometre,Black,Black,Yes,Yes,Yes,Yes,Yes,NSW,2025-05-04,37.0,0,https://www.grays.com/lot/0001-10910992/motor-vehicles-motor-cycles/2012-toyota-rav-4-cv-4x4-automatic-wagon
2015,Hyundai,iLOAD,Crew TQ Turbo Diesel Manual Van,Van,6,2015-04,2015-06,KMFWBX7KLFU740689,CE79DX,NSW,?,0,4,2.5,Diesel,Manual,141560,kilometre,White,Grey,Yes,No,Yes,No,Yes,NSW,2025-05-04,98.0,0,https://www.grays.com/lot/0001-10910996/motor-vehicles-motor-cycles/2015-hyundai-iload-crew-tq-turbo-diesel-manual-van
2011,Ford,Focus,Trend LW Automatic Hatchback,Hatchback,5,2011-09,2011-11,WF0KXXGCBKBJ08606,BN93CQ,NSW,02-05-2025,2,4,2,Petrol,Automatic,206601,kilometre,Dark Grey,Grey,Yes,No,Yes,No,Yes,NSW,2025-05-04,16.0,0,https://www.grays.com/lot/0001-10911012/motor-vehicles-motor-cycles/2011-ford-focus-trend-lw-automatic-hatchback
2020,Toyota,Hiace,LWB GDH300R Turbo Diesel Automatic Van,Van,2,2020-10,2020-11,JTFMA3AP408018330,EKU01S,NSW,?,0,4,2.8,Diesel,Automatic,137830,kilometre,White,Grey,Yes,Yes,No,No,Yes,NSW,2025-05-04,186.0,0,https://www.grays.com/lot/0001-10910991/motor-vehicles-motor-cycles/2020-toyota-hiace-lwb-gdh300r-turbo-diesel-automatic-van
2018,Volkswagen,TIGUAN,ALLSPACE 132TSI COMFORTLINE Automatic 7 Seats Wagon,Wagon,7,2018-08,2018-09,WVGZZZ5NZJM208546,FMJ67P,NSW,?,0,4,2,Petrol,Automatic,138967,kilometre,Dark Grey,Black,Yes,No,No,No,Yes,NSW,2025-05-04,134.0,0,https://www.grays.com/lot/0001-10911003/motor-vehicles-motor-cycles/2018-volkswagen-tiguan-allspace-132tsi-comfortline-automatic-7-seats-wagon
2015,Jeep,Grand,Cherokee SRT WK Automatic - 8 Speed Wagon,Wagon,5,2015-06,2015-08,1C4RJFHJ0FC906709,OLDFLD,NSW,?,0,8,6.4,Petrol,Automatic - 8 Speed,148302,kilometre,White,Black,Yes,No,Yes,Yes,Yes,NSW,2025-05-04,203.0,0,https://www.grays.com/lot/0001-10911019/motor-vehicles-motor-cycles/2015-jeep-grand-cherokee-srt-wk-automatic-8-speed-wagon
2014,Mini,COOPER,COUNTRYMAN SD ALL4 R60 Turbo Diesel Automatic Wagon,Wagon,5,2014-06,2014-08,WMWZD72050WN32016,No plates,QLD,?,?,4,2,Diesel,Automatic,119142,kilometre,White,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,2025-05-04,75.0,0,https://www.grays.com/lot/0001-21047899/motor-vehicles-motor-cycles/2014-mini-cooper-countryman-sd-all4-r60-turbo-diesel-automatic-wagon
2010,Nissan,Navara,ST-X (4x4) D40 Turbo Diesel Automatic Dual Cab,Dual Cab,5,2010-02,2010-05,VSKCVND40A0374282,BG15MQ,NSW,?,0,4,2.5,Diesel,Automatic,535484,kilometre,White,Grey,Yes,No,Yes,Yes,Yes,NSW,2025-05-04,12.0,0,https://www.grays.com/lot/0001-10910987/motor-vehicles-motor-cycles/2010-nissan-navara-st-x-4x4-d40-turbo-diesel-automatic-dual-cab
0,Mazda,MX-5,Manual Convertible - Pinkslip Issued 11/4/25,?,2,?,2012-09,JMZNC18F200144832,No plates,?,?,?,4,2,Petrol,Manual - 5 Speed,50523,miles,Black,Black,Yes,Yes,Yes,No,Yes,NSW,2025-05-04,97.0,0,https://www.grays.com/lot/0001-10348454/motor-vehicles-motor-cycles/mazda-mx-5-manual-convertible-pinkslip-issued-11-4-25
2010,Toyota,Landcruiser,Prado GXL (4x4) KDJ150R Turbo Diesel,Wagon,7,2010-07,2010-08,JTEBH3FJ80K030169,2BS3IB,VIC,18-06-2025,2,4,3,Diesel,Automatic,152019,kilometre,White,Black,Yes,No,Yes,No,Yes,VIC,2025-05-04,283.0,0,https://www.grays.com/lot/0001-21047949/motor-vehicles-motor-cycles/2010-toyota-landcruiser-prado-gxl-4x4-kdj150r-turbo-diesel
2012,Volkswagen,Polo,66 TDI Comfortline 6R Turbo Diesel Automatic Hatchback,Hatchback,5,2012-09,2012-10,WVWZZZ6RZDU010420,ZKC585,VIC,30-04-2025,2,4,1.6,Diesel,Automatic,218335,kilometre,White,Black,Yes,No,No,No,Yes,VIC,2025-05-04,,0,https://www.grays.com/lot/0001-21047939/motor-vehicles-motor-cycles/2012-volkswagen-polo-66-tdi-comfortline-6r-turbo-diesel-automatic-hatchback
2013,Hyundai,Santa,Fe Highlander CRDi (4x4) DM Turbo Diesel Automatic Wagon,Wagon,5,2013-10,2013-11,KMHSU81XSEU242384,CHI291,VIC,15-08-2025,2,4,2.2,Diesel,Automatic,215189,kilometre,Silver,Black Leather,Yes,No,No,No,Yes,VIC,2025-05-04,87.0,0,https://www.grays.com/lot/0001-21047898/motor-vehicles-motor-cycles/2013-hyundai-santa-fe-highlander-crdi-4x4-dm-turbo-diesel-automatic-wagon
2010,Ford,Mondeo,Zetec MA Automatic Hatchback,Hatchback,5,2010-01,2010-03,WF0EXXGBBEAL37364,No Plates,?,?,0,4,2.3,Petrol,Automatic,190264,kilometre,Blue,Black,Yes,Yes,Yes,Yes,Yes,VIC,2025-05-05,,0,https://www.grays.com/lot/0001-21047958/motor-vehicles-motor-cycles/2010-ford-mondeo-zetec-ma-automatic-hatchback
2021,Toyota,Rav,4 FWD GX HYBRID AXAH52R CVT Wagon,Wagon,5,2021-02,2021-02,JTMZ23FV90D078999,?,?,?,2,4,2.5,Hybrid,CVT,92287,kilometre,White,Black,Yes,Yes,Yes,Yes,Yes,QLD,2025-05-05,119.0,0,https://www.grays.com/lot/0001-50711799/motor-vehicles-motor-cycles/2021-toyota-rav-4-fwd-gx-hybrid-axah52r-cvt-wagon
2017,Toyota,Hilux,SR (4x4) GUN126R Turbo Diesel Automatic Crew Cab Chassis,Cab Chassis,5,2017-3,2017-04,MR0KA3CD401199720,No Plates,?,?,0,4,2.8,Diesel,Automatic,168584,kilometre,White,Black,Yes,No,Yes,Yes,Yes,VIC,2025-05-05,,0,https://www.grays.com/lot/0001-21048048/motor-vehicles-motor-cycles/2017-toyota-hilux-sr-4x4-gun126r-turbo-diesel-automatic-crew-cab-chassis
2011,BMW,X3,xDrive 20d F25 Turbo Diesel Automatic - 8 Speed Wagon,Wagon,5,2011-04,2011-06,WBAWY32010L677703,YLC599,VIC,01-07-2025,2,4,2,Diesel,Automatic - 8 Speed,246299,kilometre,Silver,Black Leather,Yes,No,No,No,Yes,VIC,2025-05-05,,0,https://www.grays.com/lot/0001-21047969/motor-vehicles-motor-cycles/2011-bmw-x3-xdrive-20d-f25-turbo-diesel-automatic-8-speed-wagon
2014,Infiniti,Q50,2.2d S PREMIUM V37 Turbo Diesel Automatic Sedan,Sedan,5,2014-10,2015-08,JN1BDAV37A0300193,No Plates,NSW,?,0,4,2.2,Diesel,Automatic,98746,kilometre,Black,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,2025-05-05,122.0,0,https://www.grays.com/lot/0001-21048084/motor-vehicles-motor-cycles/2014-infiniti-q50-2-2d-s-premium-v37-turbo-diesel-automatic-sedan
2019,Subaru,Outback,2.5i B6A CVT Wagon,Wagon,5,2019-12,2020-01,JF2BS9KC2LG129740,CW47KF,NSW,23-08-2025,2,4,2.5,Petrol,CVT,106359,kilometre,Grey,Black,Yes,No,Yes,Yes,Yes,NSW,2025-05-05,10.0,0,https://www.grays.com/lot/0001-10348504/motor-vehicles-motor-cycles/2019-subaru-outback-2-5i-b6a-cvt-wagon
2021,Subaru,Forester,2.5i Premium S5 CVT Wagon,Wagon,5,2021-01,2021-02,JF2SK9KL5MG059738,?,?,?,2,4,2.5,Petrol,CVT,84539,kilometre,Silver,Black,Yes,Yes,Yes,Yes,Yes,QLD,2025-05-05,227.0,0,https://www.grays.com/lot/0001-50711801/motor-vehicles-motor-cycles/2021-subaru-forester-2-5i-premium-s5-cvt-wagon
2021,Toyota,Rav,4 FWD GX HYBRID AXAH52R CVT Wagon,Wagon,5,2021-05,2021-06,JTMZ23FV10D091486,1TU9FP,VIC,19-07-2025,2,4,2.5,Hybrid,CVT,94398,kilometre,White,Black,Yes,Yes,Yes,Yes,Yes,VIC,2025-05-05,101.0,0,https://www.grays.com/lot/0001-21048144/motor-vehicles-motor-cycles/2021-toyota-rav-4-fwd-gx-hybrid-axah52r-cvt-wagon
2009,Volkswagen,Golf,118TSI Comfortline A6 Automatic Hatchback,Hatchback,5,2009-11,2010-02,WVWZZZ1KZAW219199,XMC787,?,?,2,4,1.4,Petrol,Automatic,241206,kilometre,Black,Grey,Yes,Yes,Yes,Yes,Yes,VIC,2025-05-05,,0,https://www.grays.com/lot/0001-21048038/motor-vehicles-motor-cycles/2009-volkswagen-golf-118tsi-comfortline-a6-automatic-hatchback
2021,Toyota,Rav,4 FWD GX HYBRID AXAH52R CVT Wagon,Wagon,5,2021-06,2021-07,JTMZ23FV80D094983,DB86VG,NSW,?,?,4,2.5,Hybrid,CVT,71116,kilometre,White,Grey,Yes,Yes,Yes,Yes,Yes,NSW,2025-05-05,21.0,0,https://www.grays.com/lot/0001-10348523/motor-vehicles-motor-cycles/2021-toyota-rav-4-fwd-gx-hybrid-axah52r-cvt-wagon
2022,Toyota,Rav,4 GX Hybrid FWD AXAH52R CVT Wagon,Wagon,5,2022-03,?,JTMZ23FV40D110354,DD41JG,NSW,?,?,4,2.5,Hybrid,CVT,73895,kilometre,Black,Grey,Yes,No,Yes,Yes,Yes,NSW,2025-05-05,36.0,0,https://www.grays.com/lot/0001-10348503/motor-vehicles-motor-cycles/2022-toyota-rav-4-gx-hybrid-fwd-axah52r-cvt-wagon
2008,Hummer,H3,Luxury Automatic Wagon,Wagon,5,2008-07,2008-12,ADMDN13E084453851,?,?,?,0,5,3.7,Petrol,Automatic,259702,kilometre,Red,Black,Yes,Yes,Yes,Yes,Yes,QLD,2025-05-05,128.0,0,https://www.grays.com/lot/0001-50515019/motor-vehicles-motor-cycles/2008-hummer-h3-luxury-automatic-wagon
2015,Jeep,Cherokee,TRAILHAWK 4X4 KL 9 auto Wagon,Wagon,5,2015-04,2015-09,1C4PJMFS9FW723671,?,?,?,0,6,3.2,Petrol,9 auto,110348,kilometre,Maroon,Black Leather,Yes,No,Yes,Yes,Yes,QLD,2025-05-05,60.0,0,https://www.grays.com/lot/0001-50515025/motor-vehicles-motor-cycles/2015-jeep-cherokee-trailhawk-4x4-kl-9-auto-wagon
2021,Subaru,Forester,2.5i Premium S5 CVT Wagon,Wagon,5,2021-01,2021-02,JF2SK9KL5MG059643,?,?,?,2,4,2.5,Petrol,CVT,103143,kilometre,White,Black,Yes,No,Yes,Yes,Yes,QLD,2025-05-05,115.0,0,https://www.grays.com/lot/0001-50711800/motor-vehicles-motor-cycles/2021-subaru-forester-2-5i-premium-s5-cvt-wagon
2021,Mitsubishi,ECLIPSE,CROSS LS 2WD YB CVT Wagon,Wagon,5,2021-10 (RAV Date),2021-11 (RAV Date),JMFXTGK1WNZ000733,DC68PS,NSW,?,?,4,1.5,Petrol,CVT,29381,kilometre,White,Grey,Yes,No,Yes,Yes,Yes,NSW,2025-05-05,87.0,0,https://www.grays.com/lot/0001-10348524/motor-vehicles-motor-cycles/2021-mitsubishi-eclipse-cross-ls-2wd-yb-cvt-wagon
2012,Mercedes,Benz,ML250 BlueTEC W166 Turbo Diesel Automatic Wagon,Wagon,5,2012-01,2012-03,WDC1660042A043762,No plates,VIC,?,0,4,2.1,Diesel,Automatic,146954,kilometre,Black,Black,Yes,No,No,No,Yes,VIC,2025-05-05,113.0,0,https://www.grays.com/lot/0001-21047931/motor-vehicles-motor-cycles/2012-mercedes-benz-ml250-bluetec-w166-turbo-diesel-automatic-wagon
2014,Nissan,X-Trail,ST FWD T32 CVT 7 Seats Wagon,Wagon,7,2014-09,2014-10,JN1JBAT32A0001939,?,?,?,0,4,2.5,Petrol,CVT,220989,kilometre,Red,Grey,Yes,Yes,Yes,Yes,Yes,QLD,2025-05-05,41.0,0,https://www.grays.com/lot/0001-50514922/motor-vehicles-motor-cycles/2014-nissan-x-trail-st-fwd-t32-cvt-7-seats-wagon
2018,Nissan,X-Trail,ST FWD T32 CVT Wagon,Wagon,5,2018-11,2019-01,JN1TBAT32A0058742,CT22LY,NSW,?,?,4,2.5,Petrol,CVT,195352,kilometre,White,Black,Yes,Yes,Yes,Yes,Yes,NSW,2025-05-05,126.0,0,https://www.grays.com/lot/0001-10348500/motor-vehicles-motor-cycles/2018-nissan-x-trail-st-fwd-t32-cvt-wagon
2018,Skoda,Octavia,110TSI NE Automatic Wagon,Wagon,5,2018-04,2018-09,TMBKC7NE1J0334827,YIW15P,NSW,08-10-2025,2,4,1.4,Petrol,Automatic,119880,kilometre,White,Black,Yes,Yes,Yes,"Yes***SERVICE PRINTOUT AVAILABLE, PLEASE REFER TO PHOTOS 28-31***",Yes,NSW,2025-05-05,81.0,0,https://www.grays.com/lot/0001-10348501/motor-vehicles-motor-cycles/2018-skoda-octavia-110tsi-ne-automatic-wagon
